# contract_addr, #patch, gas_incr, inst_incr, size_incr, orig_size
0xc7032311eb5c6fd04da992dfcc6c1b6bdfe491d3 9 547 460 460 6914
0xc710b37deaea2729775f316f0fb9cd3b9f975910 4 205 448 448 5108
0xc7130992470d18c07b21617f8f0ef27d98f55b79 3 203 142 142 24044
0xc717733adeb657273af66a77590e0799d75733e3 3 171 843 843 9868
0xc720eedab621b3b5268c944c4ed4d9301dbd301c 2 106 696 696 8008
0xc722587e4bc7b6b7555514b2d6dd3326f3b3ec16 1 76 354 354 14938
0xc72f0ed3332c0de054b9aa97ddf84c92760d4cda 2 106 283 283 4364
0xc72fbda0c5cdc410afc06f4985df35ba7ce5ba0e 9 398 571 571 5500
0xc7315206bd9ba467c2ac57f29b8511ac8985a829 2 106 700 700 4652
0xc7343605b3d8969d5e5cb4e9d77632960bed137b 4 183 1086 1086 8408
0xc73eeb85ed59bbe26d5a60b305bce700276b5cc1 6 398 372 372 9618
0xc7413ae0e8e3ac3bf186f47850a05bb5603294de 6 361 319 319 8854
0xc75175d7de7e8036f7c00a8e89f30dcf6e733f2e 7 559 410 410 3034
0xc75498c67386eba37af1e35d54744d15064ef70f 3 245 169 169 19208
0xc75d44f13486987244979207a94fb03e52365c51 4 214 361 361 6376
0xc7607b41d21ed8d9c749273771becace3ab032ab 2 106 190 190 6724
0xc761c8dc05ae52a8a785665e528ddbb00c098ad1 4 212 772 772 13424
0xc765c38e3a205bd8845096e0bb4d013049dcd7ab 4 200 358 358 3908
0xc76c84e2773be958a935a6f7383051af1af157e1 3 163 264 264 5756
0xc7763eb101252d6ef52cbe1d4ee9aa8b29dc550d 11 586 754 754 4074
0xc778847f3ebe78f0ae54a6dd50057cb0332e411c 6 387 200 200 11344
0xc77a390a855c87b80a4848b5388d02345c68a7c2 4 183 1086 1086 8408
0xc780a07ee530d85c1196388775610628d8bb9c6a 5 312 518 518 7310
0xc7824bf215231c8947e4412f1a01b7104dc4e192 5 279 521 521 6564
0xc783862693f976c1307ba5297d4ff26e1eec1519 8 735 661 661 12554
0xc78387612053db8c319e847ec35711841f711511 4 265 782 782 10040
0xc7852e60b68611244b3fcf7b15c7192fd9005669 4 183 451 451 4520
0xc78593c17482ea5de44fdd84896ffd903972878e 2 106 696 696 8046
0xc789bc5fd3941ef07205f2ee4fa99ae0be1db85a 2 106 696 696 5988
0xc78da937bd96d10860f94ff9f695514089253ca0 2 106 700 700 9948
0xc78f68dc29958c9fd0ef2170c745bfac1d87eb44 6 365 347 347 12622
0xc7926b863bb5e193aff35f9d54bb1b36e2c26a5e 2 106 700 700 6600
0xc7929fd997ebeb0c8efffb638cba7fe176ddf8d8 3 163 264 264 5756
0xc79593e34c1b8c4c2eb9e3006812e4566a6589f1 4 183 451 451 4520
0xc79d28033aa87546f11ef3191e9a2546d3b3f21c 11 765 574 574 17452
0xc79d46b225b219135b97d2ee292ec36885a81a97 4 205 448 448 5108
0xc7a6e3faab08ca7b55ed652e0fb015314883c886 7 429 707 707 6050
0xc7a7d316cbd916522655e2f76f144c9acde35093 2 106 190 190 3616
0xc7b1e8630bbb3de2fa6181fc51c4cacffdc1c11a 3 170 324 324 5354
0xc7b9d54ba1074abb9405e7b4362dfa28678a09ed 2 106 283 283 4140
0xc7bb08a13ab11b1aa07f2299510841640dbe5125 7 437 550 550 7976
0xc7ceba789ac04e92041e2f8378a6b1baf695257e 4 205 448 448 5108
0xc7d5f36916097cd52dc53bf6cdddb066c8bc9ca4 2 105 75 75 2360
0xc7da481e6e14159d28e5e31a1fb57ed649db2e3a 2 110 228 228 5864
0xc7ddc56a728975a1707c08950212994dec5ed88d 3 185 317 317 5702
0xc7de2c14223b65d94149f1b4529dd19eedc2ac09 4 202 501 501 5286
0xc7e9ddd5358e08417b1c88ed6f1a73149beeaa32 3 289 260 260 9280
0xc7eb9e946204b2900c04dc0a9abd6ccacecd5372 3 170 281 281 7572
0xc7ec86c02bf9b8e84a7222e272f8da1ba718eb1e 2 106 696 696 8008
0xc7f4a97ae1c2bba7d8dc6c256316f22f71518349 4 183 451 451 4520
0xc7f69ce6d90b9623a7662c7f72c2a682004f20f3 3 163 294 294 4912
0xc7fb262355db2a21b5941f11eeb168d52d92cd33 12 716 562 562 9114
0xc801e50c8cbd0184e193f89347dd918735fa1ddb 8 504 798 798 8692
0xc8035ea3580d5dd63b7535c26687fe18f8284e2f 4 183 451 451 4520
0xc8058d59e208399b76e66da1ec669dd6b1bee2ea 8 468 851 851 17158
0xc8081ef87f61bebcc2fb9ef124b18db0e01a3886 2 85 159 159 1378
0xc816463eb290e47ff512c04121142d1d85a3cdc2 2 85 294 294 5790
0xc81a502ebaff765556b51a7e6075818c2964cebb 6 448 399 399 11082
0xc81ad405d820a3771a5fa1c31399c364ce34dce0 1 98 56 56 6106
0xc81bcd45d7e37abeb5534f7fd4394469b43b4cdb 1 64 129 129 5564
0xc81ef5822fd5e1fab4ccb863d2078e5e3c915f2f 2 106 700 700 6484
0xc825aa83f12e4d225ea1f21511a68e7aa78a002f 12 642 541 541 6456
0xc8303794d86420213b970af91a0b9386972f24f3 4 183 451 451 4520
0xc831a85a80811c33b475d4a73b51000099128bd5 4 183 1086 1086 8408
0xc83355ef25a104938275b46cffd94bf9917d0691 15 862 1536 1536 14962
0xc83c141efc8ccdcba3fb77a5bed2f84f4636dc4f 1 45 32 32 6484
0xc83d85bfa76c8329a836e57c295976a766c07ace 2 88 527 527 7858
0xc84313410156b90c82c09b64f08f8709584d2f14 1 53 36 36 7148
0xc847dcf09996be97e254a17899b0afc4b15befdb 19 1226 1728 1728 17930
0xc84877eff5e051e7709d206408ace2b34edd8430 7 345 951 951 12500
0xc848943ddef26c1988f0f087acb9d7d49edbf1de 1 53 36 36 3524
0xc861942954ba5fa546d128069777a294f566ff05 2 128 698 698 5374
0xc861fc8dc9537159d94acbd662439046ea407166 4 184 400 400 1220
0xc862705dda23a2bab54a6444b08a397cd4dfcd1c 3 197 99 99 11410
0xc8627185d29ec8c0a9137bd604a467fe54da7ffe 5 235 671 671 8060
0xc862e1f53128788b6bcc28fa921fa2de1d0b7b97 3 171 356 356 5006
0xc86414354c06dc8ba428a08bcc589c72c2805959 3 224 125 125 16328
0xc8651dcd590c5c9928cb61df45f0eeb268e7cf14 4 183 451 451 4520
0xc87ab9904a14c7f264bfc4483ceeb2b0e811e01a 2 106 696 696 8008
0xc87b1bf162c1719e3ffdf34995d1853192d6633b 7 471 229 229 11404
0xc87c5f71db7b9ceec5550be2f3584840747daf16 1 53 52 52 816
0xc8867066b31a015c13d6e6cddede08576831d090 5 279 521 521 6944
0xc88ec411044f1dba0d0fd530d54870590937fe14 4 183 1086 1086 8408
0xc88fe9e880e34f5ce9cb00781e1a5539fae42d9b 5 266 366 366 15842
0xc890854d33e76d3208fd4fa9a7a254e269b6faf1 1 85 70 70 2512
0xc892702d23cf4d33c86b4ed5b499ee5320fa14b9 5 312 518 518 7310
0xc897927ed36c7d9b9232bad3b255dc5af3d6cda6 4 183 1086 1086 8408
0xc897e95b795e5a80cc1a97ce4252b0d813a3e97e 6 310 652 652 5546
0xc89886ea1a98255087066bc30e45fcaa320730bd 8 447 696 696 4908
0xc8a422d11e0cdece39fd15c89f1243c9832b4a96 4 235 267 267 5180
0xc8aceb53ae6f44dfe5f498ab70e89bc48339a4c0 4 257 137 137 3428
0xc8b2c33a45ce83d19da15a58d1d1ddb2738506bf 4 289 203 203 18630
0xc8b829986da4a89610251132e3e5902a29838a07 2 204 113 113 3382
0xc8c6a31a4a806d3710a7b38b7b296d2fabccdba8 7 352 442 442 9210
0xc8ce433e199d5350d5b434d9e20191a1f713559b 5 268 1300 1300 9638
0xc8d40dd5f0967d7de1e65f358c5c7f546b1c09ec 5 392 504 504 16640
0xc8d464c9906eb7a81a62f5ff658d7e4e68a8486b 2 106 696 696 8008
0xc8d5cf95a789981dc382da507d782fe31f8a0e98 3 171 843 843 10940
0xc8db246d6aacd23dd37a8d17859de3ec6e43e20a 3 170 551 551 12574
0xc8dfcfc7da3f9ad4c2350044a5989835bca42e10 4 205 448 448 5108
0xc8e12d15592d7366cf8d9aa8fb0202faf5c00ab2 0 0 0 0 16358
0xc8eb1d4fff0b993d3f5a26e65b64f83827ff4657 4 183 451 451 4520
0xc8eda7dcc2ee7dc6a9ad8bfc6c7214a7b0e9390e 1 64 79 79 2058
0xc8f1dfafb5caec6ed2714b6a0f9c803d4dec172e 4 306 242 242 15286
0xc8f551bcd0f7186bb7f2f3512ff23593e7359bbc 22 1302 987 987 8510
0xc8f6dec9f22128eabdb3ac9f19d6937816c8240f 13 794 1253 1253 24840
0xc8f840a4a80417e590f0ea7b225c2fb177546c19 3 170 281 281 7562
0xc8fb9ad6f78ded4d9cf0fbdfcf3833f4b00ad774 3 138 713 713 8194
0xc8fc8f3d077816634e91b96a2af1f49c7e8ec52d 3 159 297 297 4508
0xc8ffd394421e09cb48b620dda56168171ca35ab7 2 128 306 306 14444
0xc906fd1d03a3ce67414d80a9244471a6a0811dd3 7 426 292 292 1800
0xc90787fe7be01e824b30de2100dd7f2cfc34c132 5 279 513 513 7070
0xc9125d895cddfc2f9732f5178ac75a15d238dbd6 1 53 36 36 4606
0xc91789801ea28f4b7e9c3d538f83b622f8641990 2 110 257 257 4104
0xc917ab621d726e8c7cd4b2a35ec83c607a3d443e 4 183 1086 1086 8408
0xc91c786929e86189ce1b4ab5a4ed9d892b8303d9 3 173 838 838 9684
0xc9223ba461309490016990ef3018ec28be16db83 2 152 520 520 6074
0xc92d718305ba608d87dc20e7d0935bcff1fd0e7c 1 53 419 419 5218
0xc93734c95c079a7eddec2c03ac04b2da64e71223 2 106 696 696 8008
0xc939a768bca271e0c69c2c530a8c20dc1cfb60be 8 471 460 460 23736
0xc93fb7b0d3a853e2dab76fe5340f48db87f92f16 2 106 696 696 8008
0xc94a2874789a48f1df668489c3b90026772ade01 1 65 110 110 5904
0xc94a6e7776bade5da316cf6fd8c751fb0d5c3c5e 1 53 36 36 5054
0xc94c7442c3a6e981456da96206dacbfc0f70a624 6 264 499 499 3380
0xc9531dc659d22fe92adddd8d8717dddec486b92e 4 205 448 448 5108
0xc95889c255038d7d1b5a4deb33b586e6643dbbd7 5 338 193 193 12202
0xc9633381b259db3eb3021c3359a9202785213a08 2 110 228 228 6060
0xc963af05caf67ee494885d4c2b9dd67598345036 4 183 451 451 4474
0xc9650c155bb268a1667b5f9c68701638cae93d3f 8 548 357 357 20706
0xc96eec418b50c538c3f3e32e71575da068a97401 9 667 530 530 12366
0xc96faa043eb0093ca2a80a0f13e12c0b725daa3c 22 1259 1362 1362 14774
0xc971080f3c26ef0a5cb91559354fac1fa5f82d23 4 183 1086 1086 8408
0xc974c2046932efabb17064cb1aab7609eab4c5d0 3 163 264 264 6714
0xc989e6baf8a58c67b4962bf0a19cf2fb4ce6d64e 0 0 0 0 7226
0xc98c7b13b2577be006b4bf04418a115d43b1489e 7 454 332 332 29674
0xc98e2f436eb8ccfd58546b9f73fa94db9570892e 3 192 268 268 4052
0xc995cc54e563c67bbc95773c96ba96cadd8b07cc 4 183 1086 1086 8408
0xc99f994a648d423e62f5796d4e0dfba01d0b661e 6 389 475 475 8202
0xc9a09e194e71c60e0d658961cdafced647d2e770 2 150 171 171 4728
0xc9a1e678c9025f0d4cf129d6de0d80f07d97a36f 2 106 696 696 8008
0xc9a8717a502e74d0959180dc5d83d08091758465 2 106 283 283 4140
0xc9ae5de6dd27f66fa32088c7bf78ac4efa832c6f 2 110 257 257 4984
0xc9af17770f2da157edb3cd82e0402f96dccba62a 7 564 346 346 10842
0xc9b40918a235946b3b9649c8b0719ff57c2f74ea 2 106 700 700 7636
0xc9ba80b5e573210231781f08967b2c0fc1e8d111 2 106 696 696 8008
0xc9c1bfb27e97531ecfe005faa2b2ed4828b08a0b 4 263 120 120 2866
0xc9c6c6bf716421afc8fd99b4c89b72599b24d0c3 2 110 257 257 4990
0xc9c70f9af72d60e0c9a2d502c4482b621b3479cd 0 0 16 16 6924
0xc9cc2cb82802c4f4a35da94473172d8e3beaed24 1 53 49 49 19666
0xc9d46de506d91530631ba356a1a37c0b11327784 1 55 34 34 25030
0xc9dd1e873bdeb36829a752d574755bc00baa7bcd 2 171 89 89 2324
0xc9e025b5e175563df160e385b6c65a1abb8e1ecf 8 423 303 303 9952
0xc9e25ec4f60b9dd6c28fecff953858ef8d757aeb 4 183 451 451 4520
0xc9ec0ce940b958cd6e17524d372fdb497285a685 2 106 702 702 5368
0xc9ed8ac9937d502e1a8866ae59dae15ff8c9da49 2 140 247 247 2302
0xc9eff63ec77c22c89ff6f0a46f14a2f43b40678f 3 174 282 282 6000
0xc9f77397bde7b7ac6bd06baeb95466b1d9d99ee9 3 172 210 210 3106
0xca02333d7e1f6818a9a29d2a990eccf36fd17b8d 8 556 331 331 16400
0xca04216a6680aa74ad951ed876bda3519a257c10 1 96 125 125 4772
0xca096d1a8d3e811f278f2033e9a27c4f03b64c45 5 312 518 518 7306
0xca0ac4e0b9f8963dbb0a111adfafec1b8732f869 1 64 112 112 478
0xca0dfc56241779f1f51866b79651b4c617c7c51b 2 106 696 696 8008
0xca10681e88c0a95dd000e480eea4b75c8ea588ca 2 106 696 696 8008
0xca24dd8645163e2d223c4b4527cf716c011fd731 1 53 157 157 7490
0xca346d7550ad8796b757a9a9f00616d56474dd81 12 792 1052 1052 9760
0xca3a74f227b77930b1adfde08dbf7903f75201c2 5 273 180 180 16260
0xca46072e2e834a8c436e2ae6083b537819d0672c 4 200 358 358 3908
0xca48ac42c9cd4ee98813af8945a1024868ee62de 4 183 1086 1086 9242
0xca48f166b1dfcfb4802d27ec6af5bc3cd9de53e4 2 88 527 527 7860
0xca4a47679c62884673819e2e9614f9f209c372c8 11 731 1197 1197 18044
0xca50d78b6b01f66496bf9ec61248c51647975ab4 10 691 592 592 5134
0xca53e73938b5a3c484331b50d9f67aa7c878ac76 5 251 289 289 10898
0xca5c4a08b1182d948eb6767344ec5e890ddc46e6 2 160 151 151 1604
0xca5f3cbbcafc3776375165d8d238d313552a7683 3 147 182 182 1868
0xca6a0307a7970696911a745dd10ae08439a567a7 6 333 1135 1135 14788
0xca6aa46f253d553e752f4bf6bc977555225cda8a 7 421 630 630 8074
0xca6aa6ada529a49d9d854844686af00e04b73a0c 4 183 1086 1086 8408
0xca6b96b8ed082504daead372b5657e8d77f70626 4 215 461 461 6556
0xca734a26cc81068e9c1f2655118cc31ebe5431ca 0 0 0 0 24122
0xca73a37ca3d55d6d139b03d1f08c884fec4c25f8 4 183 1086 1086 8408
0xca7818d67c0697738c60960001712dcfc4c52601 2 110 386 386 9158
0xca7df4ee477000d93e11363f30a86844241ea9ae 2 106 696 696 8008
0xca831b3d2581f8f0f5cd1a42c75b945af3f2a817 2 128 698 698 5440
0xca83bd8c4c7b1c0409b25fbd7e70b1ef57629ff4 7 364 295 295 16850
0xca8d703f4235684d54f2d5d6ce9570f0baefa015 5 270 230 230 11112
0xca9037264e4f6180bcffbf426e223d3c03124641 4 183 451 451 4520
0xca908b95e7e05736d53898029328de498b952f44 9 485 432 432 5360
0xca90922eadf38eeae22a2f10ab30f625e3030e55 2 106 696 696 8008
0xca96df9e1b65ec6a1b63853f61ee6d391c35ce0b 2 149 158 158 22178
0xca99a964e8cd290297997aa951fe9eca66590ff1 9 558 669 669 6584
0xca9b4ebaae1ad9bba69e2a5504becf61178737f9 3 197 99 99 11412
0xcaa28754ca3ddacc219fb6af0ac205610b6c7530 3 158 209 209 7420
0xcaa7bddded0b7f15c3955827a6b575c293d090f5 3 173 326 326 8068
0xcaad74fa9f04bb18510b10a0050e09d506311583 3 183 168 168 11558
0xcacccc682c0a41e2725d305b0bbc4c528453b259 1 64 77 77 1968
0xcace4f1dff4d66abc71651e6c0b457714c3c14e2 2 106 696 696 8008
0xcad32b282f13a69d76705b3fb46b1b47a7bcfbe4 2 106 696 696 8008
0xcad708773b0ee530998e9d9699a65f8367f65cad 4 277 246 246 2950
0xcada084bcc7cfea1d537ee157b7100d2770da995 5 280 558 558 8196
0xcadb1b36299fed994c966107573d78b2872ba490 8 556 331 331 16270
0xcae123af23930d21793f3dc47d16d4363ef43ea0 3 163 264 264 5756
0xcae348eeb5d0b9fd59a8fd179d8b3e8a7b871b5f 6 276 505 505 3450
0xcae62d22e8480b230d7ad93039167a0ffa7a2b8b 1 53 261 261 1250
0xcae69f3192512ab570a4ca60220d58f96c06a6f9 1 53 36 36 4606
0xcae7a58049c643fb3e2a7879b37ef69bd3c8ca43 4 245 302 302 8532
0xcaeb71fe03e5c552746606ec53fe7ca166a293ae 2 106 703 703 7934
0xcaec7ebd85fc01fe58228871f704c9cbc944bb98 2 118 361 361 3248
0xcaef67f72114b4d2b4f43e7407455285b7de8de5 5 387 389 389 28692
0xcaf19d8192151cf0ae3b3cc0f229f4aef7cc17b8 1 85 60 60 11308
0xcaf4ea26aaf6f047853dd77255a57d2ac323c0ce 3 171 843 843 9868
0xcafa17a7f63fe7b1c02a06b528189661c5ed2a32 4 230 548 548 10964
0xcafba4eb3a25d13b1100948d0853ddef5e997717 0 0 0 0 13830
0xcafe1a77e84698c83ca8931f54a755176ef75f2c 7 514 375 375 16220
0xcaffa1d66eae19887319ab9aeca5bd9aeb9d2dde 8 552 488 488 6304
0xcaffaf984e9fcf305e64e3694c077474d1641b7c 2 106 696 696 8008
0xcaffc4cbd683260a1e589591019b046421d3d094 5 255 1299 1299 12416
0xcb03bd3c77e68bcbe86fd4252159699039ea631e 1 96 50 50 4870
0xcb04fbb44bb2aa0e3d402d0bde2de60b2de028af 1 108 205 205 7538
0xcb0e25636fabf33996962fd4cdbed578d3a076dc 2 106 160 160 1784
0xcb156d1458aaeb64a8bcb7f843c701d03c68baf3 3 250 619 619 12428
0xcb16faced606de7637ab3096b71f3f8a6a28dd78 15 1187 789 789 3550
0xcb1cfe7b068eb6139542bf73e1dde5328072a6bd 1 96 181 181 6930
0xcb1d2f8dd7a9e2634416573870388668ef959831 5 382 685 685 8722
0xcb240d5b4abb0c83393c5c17459c4caf3529dc1f 4 205 533 533 5702
0xcb2ab9fdb42de8955987304009494ee4c2a08852 3 150 970 970 7256
0xcb36527c2706c90df7b504ab8f95d67a11c98d4b 2 106 700 700 8000
0xcb3be93ad945d2adcba10a1bdeb9419cfda09b44 2 110 257 257 4984
0xcb3f4c5205d0be0724513768fbd915842e4629e5 6 324 967 967 9044
0xcb466c13c19c3cb20ac02606522794f2a1d73d99 2 110 386 386 9158
0xcb4a1675ab50bedac20f7a33f75e25d1514c8b16 2 106 700 700 9866
0xcb4d2fdfce346677c38b64e5022df9b29e21afa5 2 106 696 696 8008
0xcb504e6590f78acd9aa1fbff6c749124facb56a6 14 831 981 981 19868
0xcb5300038ada9657ab3d06daa171885b62320e38 2 106 283 283 5730
0xcb5b56bc5270b431e9536c9f2a6c32d415eafae6 2 88 260 260 6488
0xcb679c69c9146dd1104603b64db5b200689bf2b0 5 312 907 907 11856
0xcb6ad4528f84abe95452431e41309a09b3c353c6 4 234 327 327 2246
0xcb6dc6e7bed090c0b22c90eb5c10a7b8b97c9e71 7 538 1163 1163 3930
0xcb73cef85b5d50a23a580919e72818fd2264c0f5 2 106 281 281 4302
0xcb76c4edffa1f728ece3269262fb819918b693a3 2 108 94 94 11098
0xcb7b692e7c69fab4d48c9fae67acbb6e041269a8 4 205 448 448 5108
0xcb7be8acfd87674fcebbcac45e456eb583c71a3e 2 110 257 257 4984
0xcb7becdab876fdf570394b9cffb4eb56abefa9ae 6 291 694 694 9226
0xcb85442f54dff9b49982c8237285a21ac1268bcd 3 163 264 264 5906
0xcb875048b762caed4df6d5d2bcb6540cbb0fca9a 11 753 1628 1628 24792
0xcb8b49cc04a200f1ace6de7f4258741a7604cc83 0 0 0 0 14300
0xcb8d7b7603ccb33b0a014e611ff8be22147fdb67 1 65 49 49 10732
0xcb9081a8b8abaa42a9d59bc7e9b440ed9e94f42a 4 183 1086 1086 8408
0xcb9393db92392b88ed55baa0bcd91a61874c0d79 2 140 247 247 5178
0xcb93da9f9e4e84101525f314881916040b9da484 2 105 148 148 3632
0xcb942a759ee81cc1775a1af449652f0076b142db 2 88 527 527 7858
0xcb94be6f13a1182e4a4b6140cb7bf2025d28e41b 1 53 36 36 5748
0xcb950b1c765941e36049551aef876bb27052db45 1 64 30 30 8446
0xcb95f54fb2ecec1aca4ed18350ed6abf6c7a6b2c 2 99 136 136 5764
0xcb97e65f07da24d46bcdd078ebebd7c6e6e3d750 2 106 700 700 8070
0xcb988f576c1ee6218341805aba6543a7d493f757 3 197 99 99 11612
0xcb9a60c940a86332ce6483fc2ab94da2f6a6d46e 2 110 257 257 4990
0xcb9df5dc2ed5d7d3972f601acfe35cdbe57341e0 1 53 94 94 2186
0xcb9e02f8bee3d28ea0a03dd0d7c898048c02d6f2 4 183 1086 1086 8334
0xcbb5217a95d7a2bee1ad468ec87e9fd079fd6ed5 0 0 0 0 13880
0xcbb526d4d627bbe009df2b6d9effa16f46340c1a 1 64 125 125 1252
0xcbbe432d9f844e5548e9053af0348e3779259fd1 2 106 700 700 9130
0xcbc3b1cabf72cc1fcbea49ea443cfd2321d3f585 4 220 158 158 3730
0xcbc959a12f8d1d5a2767564ede4dca54f65c763d 4 183 451 451 5476
0xcbc99b988301df3bccfc1dca3706019c336f47f6 4 183 451 451 4520
0xcbcc717d599dcfa41e6f0de297e0b6e52a986412 2 110 257 257 4984
0xcbccd9a1a932a4e17da56127b85e68b537c2b5fa 3 158 209 209 7420
0xcbcdd0a2db75d29a5933d04ee161b69e124e587d 5 279 521 521 6564
0xcbce61316759d807c474441952ce41985bbc5a40 5 333 287 287 9726
0xcbcff2b9723ad8db38ba826af611e35bbbfc7ce3 4 274 673 673 11048
0xcbd5ad90f06251c5d3e72bdcff321d7587fa8ae9 4 205 448 448 5108
0xcbd619e2a77182353dbae59000275c7c81d6f615 4 183 1086 1086 8408
0xcbdb03a4c5c91a41716ad4bab668f07c7cce7c22 9 398 578 578 5652
0xcbde9dcfd921bddfe02564d601c4fea33689db83 3 192 633 633 2844
0xcbe1a8c85cb9ce3241cc955459831e4171c7943d 4 183 1086 1086 8408
0xcbec7253300cf824515a956e309766df1c7c6688 1 53 36 36 4422
0xcbeea2e0c48f5bed015fe53bdc8fb643cfef7969 8 497 372 372 3918
0xcbf2172d3f141451b61f1cf2f39b66fb3986055b 4 175 187 187 4556
0xcbf43d8b7fc38febe469eea5a463322a3711320e 1 54 96 96 5312
0xcbf7ea4b1c36ce0fbb6c4937315217da919e76b3 4 235 267 267 5180
0xcbf87893546cf0e41e87874638c3ac929a21689d 9 675 708 708 7416
0xcbfbb974aa59868230cb5959c834d877f0d46bea 12 642 759 759 5952
0xcc0363db39e667babc3f5d11ab1f63ac62a2bb05 4 200 451 451 15010
0xcc05007cf7311672adbbf5d3a9657b4573da1d35 3 240 189 189 11066
0xcc0ee026bb9a1d8961163dfb81ed1cbb4013dd26 4 256 476 476 5730
0xcc0ee510bc4b5cd4d31da49f672ab5aa6806f70a 8 562 670 670 7898
0xcc10fcd3200850a4ca48c3bb8943e65cb0ae95ec 10 693 385 385 16856
0xcc19797e25e274f444c0872ebef2b3fd3e6fc165 3 158 209 209 7420
0xcc226a69a9201934a3c4a923b819176862922b36 2 129 636 636 5724
0xcc2c1f78ae033684aa5968ec44cb14cf14c7d0f6 2 110 228 228 5848
0xcc2e5a6b084992748de24986dc45b545786fd649 10 693 385 385 16400
0xcc2f53cff8036e99f4c2c64031d08f4e5d93a110 1 53 57 57 1050
0xcc33db6b7c34cc148421669b2f9868a3dab03e2b 1 53 35 35 3824
0xcc3698b05432ee854e62f1aa034c689c451cb08f 4 183 1086 1086 8370
0xcc372cc7372c2b9f216f492dc2e1f265f9563ca6 5 279 521 521 6564
0xcc3d43308f835c1a29e14c7dd74b981d272dc708 1 45 32 32 7858
0xcc4acce8f921637e9c94d6a1ed0f318262148dac 8 468 516 516 4342
0xcc4ef9eeaf656ac1a2ab886743e98e97e090ed38 3 161 234 234 8346
0xcc4f140daee29852261f361c0a43ebaf99064a7d 2 106 696 696 8008
0xcc5465f67e9c28a4f3cf3791e75c1934cd28cedc 3 245 164 164 9940
0xcc5efb4116927f63eaf06245a80024e278f7e962 0 0 0 0 8602
0xcc622aeb86c3c67a8046b1e7c0e3f271afbdb570 4 206 260 260 14410
0xcc6a596b23f87909b4d38d2012637d2df3474914 2 108 166 166 3944
0xcc70741313254e83fe697a964d4f8971f5ba21b2 3 193 390 390 4414
0xcc87b88ff1168d41a3c295b1bee0831debf032a2 1 98 142 142 9054
0xcc88161e77f3c3320e2e8ae7f004a70a26fe27af 6 301 527 527 5308
0xcc88280a3e8bdf07e1ba85cb294413e0e48e4cfb 1 54 37 37 1850
0xcc98a18b54e057b7c0f7673ca64ce0eb4070af26 3 171 843 843 9868
0xcc9cceaeff5ffcf4c3657f78b11ad59a46da0b55 7 336 378 378 5454
0xcca33ed77358c6d573f95f429bfbc0ee50d36698 4 205 448 448 5108
0xcca8353a18e7ab7b3d094ee1f9ddc91bdf2ca6a4 1 64 36 36 496
0xcca95e580bbbd04851ebfb85f77fd46c9b91f11c 2 105 146 146 2988
0xccabf024666d3f8ed96d82604040f759bafd422b 12 741 879 879 26276
0xccb43bd43ab4470d8bb0dae58f829ad474781a03 2 110 257 257 5430
0xccb5d9e75333d07909b1fcaf44493d89083f9498 5 307 278 278 6414
0xccb669f0f010118da7c5bf8392528e92227f3a2e 2 106 696 696 4284
0xccba301bc3a636acb9e6fdb431527b088fd18509 2 106 696 696 8008
0xccbe8e7dde1a54e1d542117b4639dbca05d3cd00 4 224 548 548 4040
0xccc4ecb12d4318fa8d0f73ddf9288e097de61f0c 8 531 713 713 21432
0xccc9d7ff3fcde5f1ef53d0fca2031a6264264d74 2 106 696 696 8008
0xccc9e3d115c879426a7db6d650c516e7fdda75b3 11 622 363 363 17234
0xccde5365c6171b2f39041857c9cc45177ef7f618 2 88 389 389 9144
0xcce2e53bd198023d39ff39a2f7abe9390bb6893c 2 106 696 696 8008
0xcce900b307443c2b600a21b82c8e0b8d9279bfd1 2 110 151 151 38342
0xcce9fd6aea9fc618b98198b13599d2a0419534bb 3 213 320 320 10598
0xcced5b8288086be8c38e23567e684c3740be4d48 1 53 36 36 22542
0xccf13891822bf2de0cacd300d2ce6f27abce8abe 1 120 78 78 22456
0xccf4fec9593ee986412290f605cc5d05f5e925d9 6 408 383 383 9106
0xccf735842eaea6cb7064586be352d4bda6d478f6 4 183 1086 1086 8408
0xccfa96a6e2b6409b2e2e36c20754e1a54cb3f4a3 5 279 910 910 11826
0xcd01a5b87cbd00f94647c0232a6f9b098b6f3067 0 0 0 0 2818
0xcd0506fa31ed0900b062e03d257e5e9b5063068a 2 110 257 257 6128
0xcd060e3fb58b9906b3dc9a318c6648e9b5b92cb8 2 110 257 257 4990
0xcd0a53685b594a543181e6203433766648a8cd43 1 64 154 154 7994
0xcd111aa492a9c77a367c36e6d6af8e6f212e0c8e 1 96 354 354 6118
0xcd13539ef89863f7eb2a001bc1fea8d786ee8aa1 3 197 99 99 11644
0xcd1427f833ace8a95733a44da3376a94c05cf090 2 117 144 144 6794
0xcd190f5fc00d5cfeabb936c8675d0000961b458e 2 128 281 281 5118
0xcd1b3ecffeacdcfc01054848225eb627bc9c590f 1 76 354 354 14938
0xcd24f5547b44dee9e15c37fb09d5c8381dc26762 4 183 1086 1086 8170
0xcd255f42ce4a915380ef7f339741b613017c6c59 5 312 518 518 7306
0xcd2777a3c82350082b8ad7b5789f8c6ec29c2531 9 572 473 473 6458
0xcd3673af09e76c74d889aabab68ca0645566a3a1 4 205 1083 1083 10640
0xcd3ffb25b68ff530c8a9b24597aaeacbf3ff4854 2 106 281 281 4302
